fs_type,corp,stock_code,sector,label_en,label_ko,2018,2019,2020,2021,2022,YoY
bs,가온전선,000500,전기전자,tangible_assets,유형자산,208426127360.0,213176791295.0,223241034940.0,232885163948.0,235335436372.0,1.1
bs,강남제비스코,000860,화학,tangible_assets,유형자산,259686643185.0,268082540693.0,274401318536.0,415449862775.0,422547305862.0,1.7
bs,강원랜드,035250,서비스업,tangible_assets,유형자산,,1370568026145.0,1349374166508.0,1303997346007.0,1257950923641.0,-3.5
bs,경농,002100,화학,tangible_assets,유형자산,142669413321.0,139475078178.0,134927514753.0,139705982563.0,145721740116.0,4.3
bs,경동나비엔,009450,전기전자,tangible_assets,유형자산,248979360701.0,278770581109.0,303896226705.0,363078106913.0,378745006535.0,4.3
bs,경동도시가스,267290,전기가스업,tangible_assets,유형자산,320713746889.0,325975218788.0,322122497676.0,323495397573.0,324572993464.0,0.3
bs,경동인베스트,012320,기타금융,tangible_assets,유형자산,186791214102.0,170491064413.0,144337839854.0,134786024272.0,133398897193.0,-1.0
bs,경방,000050,유통업,tangible_assets,유형자산,285829683196.0,145683127585.0,133534163351.0,121326174275.0,109464951581.0,-9.8
bs,경인양행,012610,화학,tangible_assets,유형자산,155376234779.0,194110501516.0,216322987236.0,228764683066.0,258513288841.0,13.0
bs,경인전자,009140,전기전자,tangible_assets,유형자산,4238245387.0,3707021797.0,3435088184.0,3916922904.0,4013321079.0,2.5
bs,계룡건설산업,013580,건설업,tangible_assets,유형자산,200747548490.0,225437418478.0,220062263292.0,224553359558.0,226275436200.0,0.8
bs,계양전기,012200,기계,tangible_assets,유형자산,106976054732.0,105026194295.0,97724269705.0,90818681172.0,48207615948.0,-46.9
bs,고려산업,002140,음식료품,tangible_assets,유형자산,61324206476.0,62247529879.0,64826825478.0,70395129161.0,80614773653.0,14.5
bs,고려아연,010130,철강금속,tangible_assets,유형자산,2785130782870.0,2900677492789.0,3194054886097.0,3458986060811.0,3694368563148.0,6.8
bs,고려제강,002240,철강금속,tangible_assets,유형자산,982788603228.0,995459280472.0,914507308461.0,866338182075.0,823059316832.0,-5.0
bs,광동제약,009290,의약품,tangible_assets,유형자산,170068548497.0,137815444887.0,124678820535.0,138012701218.0,153532348230.0,11.2
bs,광명전기,017040,전기전자,tangible_assets,유형자산,39291851129.0,26207862736.0,29364575838.0,28969807508.0,33782868773.0,16.6
bs,광전자,017900,전기전자,tangible_assets,유형자산,80517546119.0,77271044396.0,70103485473.0,66755395089.0,78366448973.0,17.4
bs,교촌에프앤비,339770,유통업,tangible_assets,유형자산,78091442533.0,104537262270.0,138307563275.0,159530678352.0,166364962935.0,4.3
bs,국도화학,007690,화학,tangible_assets,유형자산,332871278656.0,379111870877.0,389713779491.0,471341408501.0,636652407984.0,35.1
bs,국동,005320,유통업,tangible_assets,유형자산,34742472126.0,33086549741.0,37011325970.0,49352888538.0,47330791505.0,-4.1
bs,국보,001140,운수창고업,tangible_assets,유형자산,16528936235.0,11466460821.0,16748797067.0,14799035762.0,7115035104.0,-51.9
bs,국제약품,002720,의약품,tangible_assets,유형자산,61277407372.0,64359978411.0,84882176864.0,80044733529.0,76828012026.0,-4.0
bs,극동유화,014530,화학,tangible_assets,유형자산,64781959795.0,76216655227.0,108574203221.0,109160488545.0,117309156019.0,7.5
bs,금강공업,014280,철강금속,tangible_assets,유형자산,390817645510.0,375256921277.0,383865840358.0,421857811687.0,559968678605.0,32.7
bs,금양,001570,화학,tangible_assets,유형자산,48579379223.0,56212956839.0,55010339670.0,77429613053.0,123962221324.0,60.1
bs,금호건설,002990,건설업,tangible_assets,유형자산,9602193876.0,39492715149.0,35875228840.0,34217019957.0,33969478341.0,-0.7
bs,금호석유화학,011780,화학,tangible_assets,유형자산,2365586882215.0,2296049524194.0,2280445737985.0,3416203923887.0,3636330972318.0,6.4
bs,금호에이치티,214330,운수장비,tangible_assets,유형자산,52872799402.0,55766044047.0,57264213800.0,73716391213.0,70457589135.0,-4.4
bs,금호전기,001210,전기전자,tangible_assets,유형자산,37388058786.0,28269169568.0,10122967805.0,10385719898.0,10177425903.0,-2.0
bs,금호타이어,073240,화학,tangible_assets,유형자산,2579912362353.0,2468048942949.0,2297453287405.0,2391911149579.0,2531313074119.0,5.8
bs,기아,000270,운수장비,tangible_assets,유형자산,14803300000000.0,15746675000000.0,15579715000000.0,15583831000000.0,15383383000000.0,-1.3
bs,깨끗한나라,004540,종이목재,tangible_assets,유형자산,404330731788.0,342918163350.0,373552109518.0,394117035611.0,413494458275.0,4.9
bs,남광토건,001260,건설업,tangible_assets,유형자산,3470289578.0,3234964051.0,2970351165.0,2655042431.0,2727463954.0,2.7
bs,남선알미늄,008350,철강금속,tangible_assets,유형자산,76005893413.0,73576502592.0,66040904238.0,60803813574.0,59268559053.0,-2.5
bs,남성,004270,유통업,tangible_assets,유형자산,7533969865.0,8013568212.0,8281779069.0,5059964246.0,4174279452.0,-17.5
bs,남양유업,003920,음식료품,tangible_assets,유형자산,362097514796.0,392691613181.0,379165458737.0,344313077242.0,321217453596.0,-6.7
bs,남해화학,025860,화학,tangible_assets,유형자산,,172080672444.0,171195905406.0,165186068446.0,219807752779.0,33.1
bs,넥센,005720,화학,tangible_assets,유형자산,2446517636780.0,2510081133638.0,2437895306693.0,2422266945180.0,2488427688682.0,2.7
bs,넥센타이어,002350,화학,tangible_assets,유형자산,2128605404030.0,2189843358582.0,2096683928286.0,2068840939921.0,2135013224662.0,3.2
bs,넷마블,251270,서비스업,tangible_assets,유형자산,174295182089.0,235631612044.0,423098616599.0,322799144670.0,335946380556.0,4.1
bs,노루페인트,090350,화학,tangible_assets,유형자산,287200883937.0,289546655545.0,288587026531.0,291028364278.0,289872792531.0,-0.4
bs,노루홀딩스,000320,기타금융,tangible_assets,유형자산,412068759445.0,422171875145.0,419181022637.0,421505235827.0,450478522285.0,6.9
bs,녹십자,006280,의약품,tangible_assets,유형자산,559660094878.0,641662227496.0,673721617390.0,799071839749.0,822392573744.0,2.9
bs,녹십자홀딩스,005250,서비스업,tangible_assets,유형자산,1055214614665.0,1153902345596.0,971837112257.0,1068971065921.0,1109122910647.0,3.8
bs,농심,004370,음식료품,tangible_assets,유형자산,1157817535995.0,1208287548782.0,1271413955199.0,1427516995561.0,1527290891976.0,7.0
bs,농심홀딩스,072710,기타금융,tangible_assets,유형자산,204077972577.0,203846750375.0,202804503166.0,211351973780.0,218085238152.0,3.2
bs,다스코,058730,기계,tangible_assets,유형자산,57149961686.0,56326346625.0,88916184615.0,95818678291.0,76243890324.0,-20.4
bs,다우기술,023590,서비스업,tangible_assets,유형자산,245159735559.0,291175083703.0,318079822422.0,336296157921.0,405633429877.0,20.6
bs,다이나믹디자인,145210,기계,tangible_assets,유형자산,86690204569.0,95239209986.0,51402344640.0,30049303248.0,36630489515.0,21.9
bs,대교,019680,서비스업,tangible_assets,유형자산,190952897625.0,185049341645.0,143373017966.0,138075286981.0,129662433685.0,-6.1
bs,대구백화점,006370,유통업,tangible_assets,유형자산,427483948720.0,420316658775.0,411806716821.0,293545037023.0,287913250563.0,-1.9
bs,대덕전자,353200,전기전자,tangible_assets,유형자산,,,522157891748.0,539342237250.0,641404812271.0,18.9
bs,대동,000490,기계,tangible_assets,유형자산,270206601317.0,299179152189.0,421699114461.0,527500111346.0,605235340510.0,14.7
bs,대림통상,006570,기계,tangible_assets,유형자산,74954646758.0,68960215202.0,64482496235.0,66156575305.0,63680430596.0,-3.7
bs,대상,001680,음식료품,tangible_assets,유형자산,956206154573.0,960605760917.0,935846439625.0,992792535787.0,1063612921928.0,7.1
bs,대상홀딩스,084690,기타금융,tangible_assets,유형자산,1007139277563.0,1044006946860.0,994714197733.0,1122179066625.0,1216909956453.0,8.4
bs,대성산업,128820,유통업,tangible_assets,유형자산,680061229825.0,669286947385.0,736593800652.0,1107653271207.0,1160437965406.0,4.8
bs,대성에너지,117580,전기가스업,tangible_assets,유형자산,423823672913.0,447070182985.0,460680344223.0,472014596130.0,485147193576.0,2.8
bs,대성홀딩스,016710,서비스업,tangible_assets,유형자산,476859003357.0,506180993686.0,524166621046.0,545340014874.0,554893091915.0,1.8
bs,대양금속,009190,철강금속,tangible_assets,유형자산,,,31092006752.0,32471467271.0,115454138867.0,255.6
bs,대우건설,047040,건설업,tangible_assets,유형자산,573537464471.0,511931752735.0,350602826181.0,363979989853.0,353509026631.0,-2.9
bs,대웅,003090,의약품,tangible_assets,유형자산,609209897120.0,600159790230.0,571962070402.0,603509614933.0,618616162469.0,2.5
bs,대웅제약,069620,의약품,tangible_assets,유형자산,401129322098.0,387214960894.0,386161986677.0,387969441168.0,432708859350.0,11.5
bs,대원강업,000430,운수장비,tangible_assets,유형자산,670132117101.0,635269952509.0,585818011088.0,506177903370.0,477218458971.0,-5.7
bs,대원전선,006340,전기전자,tangible_assets,유형자산,39088474731.0,43382630783.0,42625600692.0,41208303688.0,41241149674.0,0.1
bs,대원제약,003220,의약품,tangible_assets,유형자산,134683369342.0,156467619773.0,154773286004.0,163694609217.0,156606804474.0,-4.3
bs,대원화성,024890,화학,tangible_assets,유형자산,47648882768.0,49015824814.0,47043074473.0,46761526257.0,46243772946.0,-1.1
bs,대유에이텍,002880,운수장비,tangible_assets,유형자산,325412123463.0,358736322384.0,381637379531.0,391424059788.0,489558242275.0,25.1
bs,대유플러스,000300,전기전자,tangible_assets,유형자산,121237726582.0,106468333551.0,101977744707.0,123052969750.0,96227816959.0,-21.8
bs,대창,012800,철강금속,tangible_assets,유형자산,235894438144.0,230246719024.0,241075027296.0,290199907640.0,287046360206.0,-1.1
bs,대창단조,015230,운수장비,tangible_assets,유형자산,61559009953.0,66516411330.0,65045922236.0,92617095429.0,97438460179.0,5.2
bs,대한방직,001070,섬유의복,tangible_assets,유형자산,83080180362.0,81170305795.0,92434156298.0,95167480636.0,95323823422.0,0.2
bs,대한유화,006650,화학,tangible_assets,유형자산,1381372061660.0,1372891386031.0,1306275769703.0,1272714703108.0,1472357083116.0,15.7
bs,대한전선,001440,전기전자,tangible_assets,유형자산,426032673000.0,410812893000.0,392628072000.0,385561325000.0,376418738000.0,-2.4
bs,대한제강,084010,철강금속,tangible_assets,유형자산,198418179267.0,200512418751.0,280219107761.0,290911651743.0,314332464823.0,8.1
bs,대한제당,001790,음식료품,tangible_assets,유형자산,417434913000.0,407611250000.0,406488885000.0,393115372000.0,367532064000.0,-6.5
bs,대한제분,001130,음식료품,tangible_assets,유형자산,236065680799.0,321302125095.0,346121044488.0,334348491595.0,334171752360.0,-0.1
bs,대한항공,003490,운수창고업,tangible_assets,유형자산,20098498545324.0,21310439947171.0,18482139652726.0,16914084201792.0,17079086486516.0,1.0
bs,대한해운,005880,운수창고업,tangible_assets,유형자산,1722053636191.0,2013682352255.0,1923278031476.0,2354739599242.0,2847669869215.0,20.9
bs,더메디팜,118000,유통업,tangible_assets,유형자산,2483924904.0,2218756442.0,1149184432.0,35821065.0,686592652.0,1816.7
bs,더블유게임즈,192080,서비스업,tangible_assets,유형자산,1758304338.0,1781145237.0,1496097864.0,1447917246.0,1830204382.0,26.4
bs,더존비즈온,012510,서비스업,tangible_assets,유형자산,83632630820.0,341975040427.0,350237076889.0,345226969984.0,369365695213.0,7.0
bs,덕성,004830,화학,tangible_assets,유형자산,30041668087.0,29299245578.0,27133754816.0,26469352450.0,25566252632.0,-3.4
bs,덕양산업,024900,운수장비,tangible_assets,유형자산,130905076862.0,140389158439.0,154957748886.0,155568943432.0,141778941413.0,-8.9
bs,덴티움,145720,의료정밀,tangible_assets,유형자산,247364286775.0,278310457879.0,267516911004.0,273057924925.0,307720581912.0,12.7
bs,도화엔지니어링,002150,서비스업,tangible_assets,유형자산,166087311997.0,168365190851.0,198712776736.0,211307278907.0,216590452186.0,2.5
bs,동국홀딩스,001230,철강금속,tangible_assets,유형자산,3396461809559.0,3254801702321.0,3351418232158.0,3366564209172.0,3464334099610.0,2.9
bs,동방,004140,운수창고업,tangible_assets,유형자산,286965559565.0,288594842687.0,206857788236.0,201648668366.0,209831150739.0,4.1
bs,동방아그로,007590,화학,tangible_assets,유형자산,36811401532.0,35896613698.0,35958415400.0,35403653412.0,39885356074.0,12.7
bs,동부건설,005960,건설업,tangible_assets,유형자산,39559272446.0,73076406998.0,115296629626.0,108277204551.0,94196067058.0,-13.0
bs,동서,026960,유통업,tangible_assets,유형자산,67623390927.0,51162445867.0,48846778284.0,47679411302.0,46954231335.0,-1.5
bs,동성케미컬,102260,서비스업,tangible_assets,유형자산,351794774653.0,343059471845.0,314079914194.0,294329592570.0,308239867920.0,4.7
bs,동아쏘시오홀딩스,000640,기타금융,tangible_assets,유형자산,347029577224.0,370981369783.0,387273102740.0,517108100481.0,542666609659.0,4.9
bs,동아에스티,170900,의약품,tangible_assets,유형자산,326102011277.0,319469610911.0,350314147387.0,414803475803.0,437577686252.0,5.5
bs,동아지질,028100,건설업,tangible_assets,유형자산,52526800572.0,80324679394.0,64872403341.0,73919264499.0,75073127074.0,1.6
bs,동아타이어,282690,화학,tangible_assets,유형자산,49056622604.0,39551784030.0,42957034866.0,55305184248.0,53636371785.0,-3.0
bs,동양,001520,비금속광물,tangible_assets,유형자산,265439153375.0,272883142630.0,273368469171.0,273159843753.0,266847438549.0,-2.3
bs,동양고속,084670,운수창고업,tangible_assets,유형자산,57998079976.0,61496012343.0,64348159092.0,59472612528.0,57737832947.0,-2.9
bs,동양철관,008970,철강금속,tangible_assets,유형자산,78794023854.0,77679359422.0,75744203318.0,73351951542.0,69335051374.0,-5.5
bs,동양피스톤,092780,운수장비,tangible_assets,유형자산,161304492999.0,165892082921.0,169018956422.0,169519370860.0,162516292781.0,-4.1
bs,동원F&B,049770,음식료품,tangible_assets,유형자산,542192910270.0,676690876275.0,690359332826.0,699856144580.0,695473115008.0,-0.6
bs,동원산업,006040,기타금융,tangible_assets,유형자산,766441303513.0,889938205095.0,2184385147379.0,2171915246661.0,2208848162224.0,1.7
bs,동원수산,030720,"농업, 임업 및 어업",tangible_assets,유형자산,21083030472.0,17849993125.0,14280875385.0,15701840571.0,15520594867.0,-1.2
bs,동원시스템즈,014820,화학,tangible_assets,유형자산,445034288290.0,520005247651.0,590190318704.0,613534111994.0,629970208847.0,2.7
bs,동일고무벨트,163560,화학,tangible_assets,유형자산,124655970097.0,124229522237.0,122631611309.0,135700758830.0,135643507739.0,-0.0
bs,동일산업,004890,철강금속,tangible_assets,유형자산,70676344273.0,87245717553.0,77469563486.0,71307795051.0,87186659363.0,22.3
bs,동화약품,000020,의약품,tangible_assets,유형자산,96772494841.0,92308556874.0,125177158166.0,139673538912.0,147764235316.0,5.8
bs,두산,000150,기타금융,tangible_assets,유형자산,7768328605168.0,7953359055167.0,6985659495185.0,5947261892371.0,6273316148740.0,5.5
bs,두산에너빌리티,034020,기계,tangible_assets,유형자산,6414487023034.0,5921531734148.0,6157806963024.0,5436969444692.0,5022147617428.0,-7.6
bs,두올,016740,운수장비,tangible_assets,유형자산,86884011651.0,90323670687.0,92087947668.0,85346021504.0,81839767101.0,-4.1
bs,드림텍,192650,전기전자,tangible_assets,유형자산,122635232132.0,172188746566.0,264049089274.0,254639943472.0,254962293220.0,0.1
bs,디아이,003160,의료정밀,tangible_assets,유형자산,70316050480.0,76662404071.0,84045600197.0,83950147867.0,75419812075.0,-10.2
bs,디아이동일,001530,유통업,tangible_assets,유형자산,318297602804.0,306921393326.0,298161404966.0,295866910803.0,296508119262.0,0.2
bs,디아이씨,092200,운수장비,tangible_assets,유형자산,442407694680.0,455860577356.0,380812403622.0,403425889642.0,360841739752.0,-10.6
